Name,Price,ProductDetails,Link
HP EliteBook 630 G9 Intel Core i5-1235U 8GB 256GB SSD 13.3 Inch Windows 11 Pro Laptop,£1019.97,"Intel Core i5 1235U Processor, Iris Xe Graphics Graphics card, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/hp-elitebook-630-g9-intel-core-i5-1235u-8gb-256gb-ssd-13.3-inch-windows-11-5y3p9ea/version.asp
Refurbished Asus Vivobook Go 12 E210MA-GJ181TS Intel Celeron N4020 4GB 64GB 11.6 Inch Windows 11 Laptop,£109.97,"Intel Celeron N4020 Processor, 11.6 Inch 1366 x 768 Screen, 4GB RAM, 64GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-asus-vivobook-go-12-e210ma-gj181ts-intel-celeron-n4020-4gb-64gb-a2-e210ma-gj181ts/version.asp
Refurbished Samsung Galaxy Book 2 Pro Core i5-1240P 8GB 256GB 13.3 Inch Windows 11 Laptop,£669.97,"Intel Core i5 1240P Processor, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-samsung-galaxy-book-2-pro-core-i5-1240p-8gb-256gb-13.3-inch-win-a1-np930xed-kb1uk/version.asp
Refurbished Samsung Galaxy Book Pro 360 5G Core i5-1135G7 8GB 256GB 13.3 Inch Windows 11 Convertible Laptop,£629.97,"Intel Core i5 1135G7 Processor, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-samsung-galaxy-book-pro-360-5g-core-i5-1135g7-8gb-256gb-13.3-in-a1-np935qdb-ka2uk/version.asp
Lenovo ThinkBook Plus G3 Core i5-12500H 16GB 512GB SSD Iris Xe Graphics 17.3 Inch Windows 11 Pro Laptop,£1599.97,"Intel Core i5 12500H Processor, Iris Xe Graphics Graphics card, 17.3 Inch 3072 x 1440 120Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkbook-plus-g3-core-i5-12500h-16gb-512gb-ssd-iris-xe-graphics-17.-21el000fuk/version.asp
Refurbished HP Pavilion 15-eh1504sa AMD Ryzen 5 5500U 8GB 512GB 15.6 Inch Windows 11 Laptop,£419.97,"AMD Ryzen 5 5500U Processor, 15.6 Inch Full HD Screen, 8GB RAM, 512GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-pavilion-15-eh1504sa-amd-ryzen-5-5500u-8gb-512gb-15.6-inch-w-a1-6m1s3ea/version.asp
Refurbished MSI GS66 Stealth Core i7-12700H 16GB 1TB SSD RTX 3070Ti 15.6 Inch Windows 11 Gaming Laptop,£1329.97,"Intel Core i7 12700H Processor, GeForce RTX 3070 Ti 8GB Graphics card, 15.6 Inch QHD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/refurbished-msi-gs66-stealth-core-i7-12700h-16gb-1tb-ssd-rtx-3070ti-15.6-in-a1-9s7-16v512-281/version.asp
Refurbished HP Pavilion 14-ec0531sa AMD Ryzen 7 5700U 8GB 512GB 14 Inch Windows 11 Laptop,£429.97,"AMD Ryzen 7 5700U Processor, 14 Inch Full HD Screen, 8GB RAM, 512GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-pavilion-14-ec0531sa-amd-ryzen-7-5700u-8gb-512gb-14-inch-win-a2-53l80ea/version.asp
HP 255 G9 Ryzen 5 8GB 256GB SSD 15.6 inch FHD Windows 11 Pro Laptop,£719.97,"AMD Ryzen 5 5625U Processor, Radeon Graphics Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/hp-255-g9-ryzen-5-8gb-256gb-ssd-15.6-inch-windows-11-pro-laptop-6a1u8ea/version.asp
Lenovo ThinkPad X1 Nano Gen 2 21E8 Intel Core i7-1260P 16GB 512GB SSD 13 Inch Windows 11 Pro Laptop,£2099.97,"Intel Core i7 1260P Processor, Iris Xe Graphics Graphics card, 13 Inch 2160 x 1350 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-x1-nano-gen-2-21e8-intel-core-i7-1260p-16gb-512gb-ssd-13-in-21e80022uk/version.asp
Asus ZenBook Flip S13 Core i7-1165G7 16GB 1TB SSD Iris Plus Graphics 13 Inch Windows 11 Home Laptop,£1299.97,"Intel Core i7 1165G7 Processor, Iris Xe Graphics Graphics card, 13 Inch Ultra HD 4K Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/asus-zenbook-flip-s13-core-i7-1165g7-16gb-1tb-ssd-iris-plus-graphics-13-inc-ux371ea-hl711w/version.asp
MSI Vector GP66 Intel Core i7 16GB 1TB SSD RTX 3070 165Hz QHD 15.6 Inch Windows 11 Gaming Laptop,£1399.97,"Intel Core i7 12700H Processor, GeForce RTX 3070 8GB Graphics card, 15.6 Inch Full HD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/msi-vector-gp66-12ugs-gaming-laptop-intel-core-i7-16gb-1tb-ssd-rtx-3070-ti-9s7-154424-490/version.asp
Lenovo ThinkPad Z13 AMD Ryzen 5 Pro 16GB RAM 256GB SSD 13 Inch Windows 11 Pro Laptop,£1499.97,"Ryzen 5 Pro 6650U Processor, 13.3 Inch 1920 x 1200 Screen, 16GB RAM, 256GB SSD, 3 year warranty",https://www.laptopsdirect.co.uk/lenovo-thinkpad-z13-amd-ryzen-5-pro-16gb-ram-256gb-ssd-13-inch-windows-11-p-21d20012uk/version.asp
ASUS Chromebook Detachable MediaTek MT8183 4GB 128GB eMMC Mali G72 MP3 10.5 Inch Touch Screen Chrome OS Laptop,£338.97,"Mediatek MT8183 Processor, Mali-G72 MP3 Graphics card, 10.5 Inch 1920 x 1200 Screen, 4GB RAM, 128GB Hard drive",https://www.laptopsdirect.co.uk/-cm3000dva-ht0026/version.asp
Dell Precision 3470 Intel Core i5-1250P 16GB 512GB NVIDIA T550 14 Inch Windows 10 Pro Laptop,£1099.97,"Intel Core i5 1250P Processor, T550 4GB Graphics card, 14 Inch Full HD Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/-pyntc/version.asp
MSI Prestige 14 Core i5-1240P 8GB 512GB SSD RTX 3050 14 inch Windows 11 Laptop,£869.97,"Intel Core i5 1240P Processor, GeForce RTX 3050 Max-Q Graphics card, 14 Inch Full HD Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/msi-prestige-core-i5-nvidia-geforce-rtx-3050-8gb-ram-512gb-ssd-14-inch-wind-9s7-14c612-044/version.asp
HP EliteBook 640 G9 Intel Core i5-1235U 16GB 512GB SSD 14 Inch Windows 11 Pro Laptop,£1099.97,"Intel Core i5 1235U Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/hp-elitebook-640-g9-intel-core-i5-1235u-16gb-512gb-ssd-14-inch-windows-11-p-6a1n8ea/version.asp
MSI Prestige Intel Core i7-1280p RTX 3050 8GB RAM 512GB SSD FHD 15.6 inch Windows 11 Home Gaming Laptop,£749.97,"Intel Core i7 1280p Processor, GeForce RTX 3050 4GB Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/msi-prestige-intel-core-i7-1280p-rtx-3050-8gb-ram-512gb-ssd-fhd-15.6-inch-w-9s7-16s811-034/version.asp
Panasonic Toughbook 40 Intel Core i5 16GB RAM 512GB SSD 14 Inch Windows 10 Pro Laptop,£4199.97,"Intel Core i5 1145G7 Processor, 14 Inch Full HD Screen, 16GB RAM, 512GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/panasonic-toughbook-40-intel-core-i5-1145g7-16gb-512gb-ssd-14-inch-windows-fz-40bpaayme/version.asp
Fujitsu LIFEBOOK A3511 Intel Core i5-1135G7 8GB 256GB SSD Windows 11 Pro 15.6 Inch Laptop,£629.97,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/fujitsu-lifebook-a3511-intel-core-i5-1135g7-8gb-256gb-ssd-windows-11-pro-15-fpc04909bs/version.asp
Acer Predator Helios 300 Intel Core i7 16GB 1TB RTX 3080 165Hz 15.6 Inch Windows 11 Gaming Laptop,£1947.97,"Intel Core i7 12700H Processor, GeForce RTX 3080 8GB Graphics card, 15.6 Inch QHD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/acer-300-core-i7-12700h-16gb-1tb-ssd-geforce-rtx-3080-15.6-inch-windows-11-nh.qgmek.001/version.asp
Refurbished HP 14a Intel Celeron N4000 4GB 64GB 14 Inch Chromebook,£159.97,"Intel Celeron N4000 Processor, 14 Inch 1366 x 768 Screen, 4GB RAM, 64GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-14a-intel-celeron-n4000-4gb-64gb-14-inch-chromebook-a1-20r25ea/version.asp
Refurbished HP 14s-dq2502na Intel Pentium 7505 4GB 128GB 14 Inch Windows 10 Laptop,£199.97,"Intel Pentium 7505 Processor, 14 Inch Full HD Screen, 4GB RAM, 128GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-14s-dq2502na-intel-pentium-7505-4gb-128gb-14-inch-windows-10-a2-3y1x0ea/version.asp
Lenovo ThinkPad L13 Yoga Gen 2 Ryzen 5-5650U 8GB 256GB 13.3 Inch Windows 10 Pro Laptop,£955.16,"Ryzen 5 Pro 5650U Processor, Radeon Graphics Graphics card, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-l13-yoga-gen-2-ryzen-5-5650u-8gb-256gb-13.3-inch-windows-10-21ad000kuk/version.asp
ASUS ROG STRIX G15 AMD Ryzen 7 16GB 1TB RTX 3060 165Hz 15.6 Inch Windows 11 Gaming Laptop,£1217.97,"AMD Ryzen 7 6900HX Processor, GeForce RTX 3060 8GB Graphics card, 15.6 Inch QHD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/asus-rog-amd-ryzen-9-6900hx-16gb-1tb-ssd-geforce-rtx-3060-15.6-inch-windows-g513rm-hq071w/version.asp
ASUS TUF Gaming F15 Core i5 11400H 8GB 512GB SSD RTX 3050 144Hz 15.6 Inch Windows 11 Gaming Laptop,£849.97,"Intel Core i5 11400H Processor, GeForce RTX 3050 4GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/asus-tuf-intel-core-i5-11400h-8gb-512gb-ssd-geforce-rtx-3050-15.6-inch-wind-fx506hcb-hn1138w/version.asp
ASUS TUF Gaming F15 Core i5-11400H 8GB 512GB SSD RTX 3050 Ti 144Hz 15.6 Inch Windows 11 Gaming Laptop,£830.97,"Intel Core i5 11400H Processor, GeForce RTX 3050 Ti 4GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/asus-tuf-intel-core-i5-11400h-8gb-512gb-ssd-geforce-rtx-3050-ti-15.6-inch-w-fx506heb-hn145w/version.asp
Asus ROG Zephyrus Duo AMD Ryzen 7 16GB 2TB RTX 3070Ti 165Hz 16 Inch Windows 11 Gaming Laptop,£2119.97,"AMD Ryzen 7 6800H Processor, GeForce RTX 3070 Ti 8GB Graphics card, 16 Inch 1920 x 1200 Screen, 16GB RAM, 2GB SSD",https://www.laptopsdirect.co.uk/asus-rog-zephyrus-duo-amd-ryzen-7-6800h-16gb-2tb-ssd-geforce-rtx-3070-ti-16-gx650rw-ls044w/version.asp
ASUS ROG Zephyrus M16 Intel Core i9 32GB 2TB RTX 3080Ti 165Hz 16 Inch Windows 11 Gaming Laptop,£3399.97,"Intel Core i9 12900H Processor, GeForce RTX 3080 Ti 16GB Graphics card, 16 Inch 2560 x 1600 Screen, 32GB RAM, 2TB SSD",https://www.laptopsdirect.co.uk/asus-rog-zephyrus-core-i9-12900h-32gb-2tb-ssd-geforce-rtx-3080-ti-16-inch-w-gu603zx-k8001w/version.asp
ASUS ROG Zephyrus Duo 16 AMD Ryzen 9 32GB 2TB RTX 3080Ti 165Hz WQXGA 16 Inch Windows 11 Gaming Laptop,£2899.97,"Ryzen 9 6980HX Processor, GeForce RTX 3080 Ti 16GB Graphics card, 16 Inch 2560 x 1600 Screen, 32GB RAM, 2TB SSD",https://www.laptopsdirect.co.uk/asus-rog-zephyrus-amd-ryzen-9-6980hx-32gb-2tb-ssd-geforce-rtx-3080-ti-16-in-gx650rx-lo010w/version.asp
Asus ROG Zephyrus Duo 16 AMD Ryzen 9 32GB 2TB RTX 3080Ti 165Hz 16 Inch Windows 11 Gaming Laptop,£2999.97,"Ryzen 9 6980HX Processor, GeForce RTX 3080 Ti 16GB Graphics card, 16 Inch 2560 x 1600 Screen, 64GB RAM, 4TB SSD",https://www.laptopsdirect.co.uk/asus-rog-zephyrus-amd-ryzen-9-6980hx-32gb-2tb-ssd-geforce-rtx-3080-ti-16-in-gx650rx-lo013w/version.asp
ASUS ROG Flow Z13 Intel Core i9 16GB 1TB RTX 3050Ti 60Hz 13.4 Inch Windows 11 Gaming Laptop,£1849.97,"Intel Core i9 12900H Processor, GeForce RTX 3050 Ti 4GB Graphics card, 13.4 Inch 3840 x 2400 Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/asus-rog-zephyrus-core-i9-12900h-16gb-1tb-ssd-rtx-3050-ti-13.4-inch-windows-gz301ze-lc218w/version.asp
Asus ROG Strix G15 Ryzen 9 16GB 1TB 300Hz 15.6 Inch Windows 11 Gaming Laptop,£1844.97,"Ryzen 9 5900HX Processor, Radeon RX 6800M 12GB Graphics card, 15.6 Inch Full HD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/asus-rog-strix-g15-ryzen-9-5900hx-16gb-1tb-ssd-15.6-inch-windows-11-gaming-g513qy-hf002w/version.asp
Lenovo Yoga Slim 7 Ryzen 5-5600U 8GB 256GB SSD Radeon Graphics 13.3 Inch Windows 10 Home Laptop,£679.97,"AMD Ryzen 5 5600U Processor, Radeon Graphics Graphics card, 13.3 Inch 2560 x 1600 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-yoga-slim-7-ryzen-5-5600u-8gb-256gb-ssd-radeon-graphics-13.3-inch-wi-82cy0012uk/version.asp
Microsoft Surface Studio Core i7-11370H 32GB 2TB SSD RTX 3050 Ti 14.4 Inch Windows 11 Pro Touchscreen Laptop,£2649.97,"Intel Core i7 11370H Processor, GeForce RTX 3050 Ti 4GB Graphics card, 14.4 Inch 2400 x 1600 120Hz Screen, 32GB RAM, 2TB SSD",https://www.laptopsdirect.co.uk/microsoft-surface-studio-core-i7-11370h-32gb-2tb-ssd-14.4-inch-nvidia-rtx-3-ai5-00004/version.asp
Microsoft Surface Studio Core i7-11370H 32GB 1TB SSD NVIDIA RTX A2000 14.4 Inch Windows 11 Pro Touchscreen Laptop,£2799.97,"Intel Core i7 11370H Processor, RTX A2000 4GB Graphics card, 14.4 Inch 2400 x 1600 120Hz Screen, 32GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/microsoft-surface-studio-core-i7-11370h-32gb-1tb-ssd-14.4-inch-nvidia-rtx-a-aic-00004/version.asp
Microsoft Surface Studio Core i7-11370H 32GB 2TB SSD NVIDIA RTX A2000 14.4 Inch Windows 11 Pro Touchscreen Laptop,£3239.97,"Intel Core i7 11370H Processor, RTX A2000 4 Graphics card, 14.4 Inch 2400 x 1600 Screen, 32GB RAM, 2TB SSD",https://www.laptopsdirect.co.uk/microsoft-surface-studio-core-i7-11370h-32gb-2tb-ssd-14.4-inch-nvidia-rtx-a-aik-00004/version.asp
Microsoft Surface Studio Core i7-11370H 16GB 512GB SSD RTX 3050 Ti 14.4 Inch Windows 10 Pro Touchscreen Laptop,£1799.97,"Intel Core i7 11370H Processor, GeForce RTX 3050 Ti 4GB Graphics card, 14.4 Inch 2400 x 1600 120Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/microsoft-surface-studio-core-i7-11370h-16gb-512gb-ssd-14.4-inch-nvidia-rtx-abr-00029/version.asp
Microsoft Surface Studio Core i7-11370H 32GB 1TB SSD RTX 3050 Ti 14.4 Inch Windows 11 Pro Touchscreen Laptop,£2279.97,"Intel Core i7 11370H Processor, GeForce RTX 3050 Ti 4 Graphics card, 14.4 Inch 2400 x 1600 Screen, 32GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/microsoft-surface-studio-core-i7-11370h-32gb-1tb-ssd-14.4-inch-nvidia-rtx-3-adi-00004/version.asp
Microsoft Surface Studio Core i5-11300H 16GB 256GB SSD 14.4 Inch Windows 11 Pro Touchscreen Laptop,£1459.97,"Intel Core i5 11300H Processor, Iris Xe Graphics Graphics card, 14.4 Inch 2400 x 1600 Screen, 16GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/microsoft-surface-studio-core-i5-11300h-16gb-256gb-ssd-14.4-inch-windows-11-tnx-00004/version.asp
Microsoft Surface Studio Core i5-11300H 16GB 512GB SSD 14.4 Inch Windows 11 Pro Touchscreen Laptop,£1569.97,"Intel Core i5 11300H Processor, Iris Xe Graphics Graphics card, 14.4 Inch 2400 x 1600 120Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/microsoft-surface-studio-core-i5-11300h-16gb-512gb-ssd-14.4-inch-windows-11-9y1-00004/version.asp
"MSI Vector GP76 12UGS Intel Core i7 16GB 1TB RTX 3070Ti 360Hz 17.3 Inch Windows 11 Laptop
",£1499.97,"Intel Core i7 12700H Processor, GeForce RTX 3070 Ti 8GB Graphics card, 17.3 Inch Full HD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/msi-vector-gp76-12ugs-core-i7-12700h-8gb-1tb-ssd-geforce-rtx-3070ti-17.3-i-9s7-17k412-654/version.asp
ASUS ExpertBook B7 Flip Intel Core i7 16GB RAM 512GB SSD 14 Inch Windows 11 Pro Touchscreen Laptop,£1549.97,"Intel Core i7 1195G7 Processor, 14 Inch 2560 x 1600 Screen, 16GB RAM, 512GB SSD, Windows 11 Pro",https://www.laptopsdirect.co.uk/asus-expertbook-b7-flip-intel-core-i7-1195g7-16gb-512gb-ssd-14-inch-windows-b7402fea-l90444x/version.asp
Samsung Galaxy Book Laptop Core i5 8GB 256GB SSD 15.6 Inch Windows 10 - Silver,£679.97,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/samsung-galaxy-book-core-i5-1135g7-8gb-256gb-ssd-15.6-inch-windows-10-home-np750xda-kdauk/version.asp
"Refurbished Apple Macbook Air 13"" M1 8GB 256GB SSD - Space Grey 2020",£749.97,"M1 Processor, 13 Inch 2560 x 1600 Screen, 8GB RAM, 256GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-apple-macbook-air-13.3-m1-8gb-256gb-ssd-space-grey-a1-mgn63ll-a/version.asp
ASUS CB9400CEA HU0033 Intel Core i5 16GB RAM 256GB SSD 14 Inch Chromebook,£1049.98,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 16GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/-cb9400cea-hu0033/version.asp
ASUS ROG Strix G15 AMD Ryzen 7 16GB 1TB RTX 3050 Ti FHD 144Hz 15.6 Inch Windows 10 Home Gaming Laptop,£1179.73,"AMD Ryzen 7 4800H Processor, GeForce RTX 3050 Ti 4GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/asus-rog-strix-g15-ryzen-7-4800h-16gb-1tb-ssd-geforce-rtx-3050-ti-15.6-inc-g513ie-hn002t/version.asp
Refurbished Acer Aspire 5 A515-56G Core i7-1165G7 8GB 512GB MX350 15.6 Inch Windows 11 Laptop,£499.97,"Intel Core i7 1165G7 Processor, GeForce MX350 2GB Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/refurbisged-acer-aspire-5-a515-56g-core-i7-1165g7-8gb-512gb-mx350-15.6-inch-a3-nx.a1kek.004/version.asp
Microsoft Surface Laptop 4 Core i7-1185G7 32GB 1TB 13Inch Windows 10 Pro Touchscreen Laptop - Black,£2159.97,"Intel Core i7 1185G7 Processor, Intel Iris Xe Graphics Graphics card, 13.5 Inch 2256 x 1504 Screen, 32GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/microsoft-surface-laptop-4-core-i7-1185g7-32gb-1tb-13inch-windows-10-pro-to-5h1-00004/version.asp
Microsoft Surface Laptop Go Core i5-1035G1 8GB 128GB 12.4 Inch Windows 10 Pro - Platinum,£799.97,"Intel Core i5 I5-1035G1 Processor, 12.4 Inch 1536 x 1024 Screen, 8GB RAM, 128GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/microsoft-surface-laptop-go-core-i5-1035g1-8gb-128gb-12.4-inch-windows-10-p-tnu-00004/version.asp
Samsung Galaxy Book Core i7-1165G7 8GB 512GB 15.6 Inch Windows 10 Laptop,£869.97,"Intel Core i7 1165G7 Processor, Iris Xe Graphics Graphics card, 15.6 Inch 1920 x 1080p Screen, 8GB RAM, 512SSDGB SSD",https://www.laptopsdirect.co.uk/samsung-galaxy-book-core-i7-1165g7-8gb-512gb-15.6-inch-windows-10-laptop-np750xda-kdbuk/version.asp
Refurbished Asus ZenBook Duo 14 Core i7-1165G7 16GB 32GB Intel Optane 512GB 14 Inch Windows 10 Touchscreen Laptop,£769.97,"Intel Core i7 1165G7 Processor, 14 Inch Full HD Screen, 16GB RAM, 512GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-asus-zenbook-duo-ux482ea-core-i7-1165g7-16gb-32gb-intel-optane-a1-ux482ea-hy188t/version.asp
Refurbished HP 14s-dq2502sa Intel Pentium 7505 4GB 128GB 14 Inch Windows 11 Laptop,£229.97,"Intel Pentium 7505 Processor, 14 Inch Full HD Screen, 4GB RAM, 128GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-14s-dq2502sa-intel-pentium-7505-4gb-128gb-14-inch-windows-10-a1-3y0l7ea/version.asp
Refurbished MSI GS73VR 7RG-095 Core i7-7700HQ 8GB 1TB & 256GB GTX 1070 17.3 Inch Windows 10 Gaming Laptop,£1199.97,"Intel Core i7 7700HQ Processor, GeForce GTX 1070 8GB Graphics card, 17.3 Inch Full HD Screen, 8GB RAM, 1TB Hard Drive + 256GB SSD",https://www.laptopsdirect.co.uk/refurbished-msi-gs73vr-7rg-095-core-i7-7700hq-8gb-1tb-256gb-geforce-gtx-1-a1-9s7-17b312-095/version.asp
HP EliteBook 830 G7 Core i5-10210U 8GB 256GB SSD 13.3 Inch Windows 10 Pro Laptop,£979.97,"Intel Core i5 10210U Processor, UHD Graphics 620 Graphics card, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/hp-elitebook-830-g7-core-i5-10210u-8gb-256gb-ssd-13.3-inch-fhd-windows-10-p-113x7et/version.asp
Refurbished Samsung Galaxy Book S Core i5-L16G7 8GB 512GB 13.3 Inch Touchscreen Windows 10 Laptop,£559.97,"Intel Core i5 L16G7 Processor, 13.3 Inch Full HD Screen, 8GB RAM, 512GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-samsung-galaxy-book-s-core-i5-l16g7-8gb-512gb-13.3-inch-touchsc-a1-np767xcm-k01uk/version.asp
"ASUS Chromebook C223NA-GJ0040 11.6"" Laptop Intel Celeron N3350 4GB RAM, 32GB Storage, Chrome OS, Red - RFB-C223NA-GJ0040",£129.97,"Intel Celeron N3350 Processor, 11.6 Inch 1366 x 768 Screen, 4GB RAM, 32GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-asus-c223-intel-celeron-n3350-4gb-32gb-11.6-inch-chromebook-a1-c223na-gj0040/version.asp
Refurbished HP 14a-na0502sa Intel Pentium N5030 4GB 128GB 14 Inch Chromebook,£219.97,"Intel Pentium N5030 Processor, 14 Inch Full HD Screen, 4GB RAM, 128GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-14a-na0502sa-intel-pentium-8gb-128gb-14-inch-chromebook-a1-1d5j4ea/version.asp
Refurbished HP 14-cf2507sa Intel Pentium 6405U 4GB 128GB 14 Inch Windows 10 Laptop,£219.97,"Intel Pentium 6450U Processor, 14 Inch Full HD Screen, 4GB RAM, 128GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-14-cf2507sa-intel-pentium-6405u-4gb-128gb-14-inch-windows-10-a1-2b5x6ea/version.asp
Refurbished HP 11A MediaTek MT8183 4GB 32GB 11.6 Inch Chromebook,£79.97,"Mediatek MT8183 Processor, 11.6 Inch 1366 x 768 Screen, 4GB RAM, 32GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-11a-mediatek-mt8183-4gb-32gb-11.6-inch-chromebook-a2-27y99ea/version.asp
Lenovo ThinkPad X1 Carbon Gen 9 Core i5-1135G7 16GB 512GB SSD 14 Inch Windows 10 Pro Laptop,£1599.97,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 14 Inch 1920 x 1200 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-x1-carbon-gen-9-core-i5-1135g7-16gb-512gb-ssd-14-inch-windo-20xw004yuk/version.asp
Samsung Galaxy Book Pro LTE Core i5 8GB 256GB 13.3 Inch Windows 10 Pro Laptop - Blue,£779.97,"Intel Core i5 1130G7 Processor, Iris Xe Graphics Graphics card, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/samsung-galaxy-book-pro-lte-core-i5-8gb-256gb-13.3-inch-windows-10-pro-lapt-np935xdb-kc2uk/version.asp
Lenovo ThinkPad X1 Yoga Core i5-1135G7 16GB 256GB 14 Inch Touchscreen Windows 10 Pro Laptop,£1979.97,"Intel Core i5 1135G7 Processor, Intel Iris Xe Graphics Graphics card, 14 Inch 1920 x 1200 Screen, 16GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-x1-yoga-core-i5-1135g7-16gb-256gb-14-inch-touchscreen-windo-20xy003auk/version.asp
HP Elite Folio Qualcomm SnapDragon 8CX 8GB 256GB 13.5 Inch Windows 10 Pro Laptop,£699.97,"Snapdragon 8cx Kryo 495 Processor, Adreno 690 Graphics card, 13.5 Inch 1920 x 1280 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/hp-elite-folio-qualcomm-snapdragon-8cx-8gb-256gb-13.5-inch-windows-10-pro-l-3g2n3ea/version.asp
Lenovo ThinkPad T14 Gen 2 Core i5-1135G7 8GB 256GB SSD 14 Inch Windows 11 Laptop,£769.97,"Intel Core i5 1135G7 Processor, UHD Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/-20w000vkuk/version.asp
Refurbished Lenovo IdeaPad 3i Core i7-1165G7 8GB 512GB 14 Inch Windows 11 Laptop,£469.97,"Intel Core i7 1165G7 Processor, 14 Inch Full HD Screen, 8GB RAM, 512GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-lenovo-ideapad-3i-core-i7-1165g7-8gb-512gb-14-inch-windows-11-l-a1-81x700bbuk/version.asp
